id,land_use,du,yr_blt,eff_yr_blt,area_parcel,bldg_sqft,mkt_val,distance_to_nearest_park_m
53033008300964782125,retail_commercial,0.0,1908.0,1991.0,0.17568890108020654,5960.0,3862800.0,274.53960636207785
53033006600964864569,retail_commercial,0.0,1988.0,1995.0,0.2811817864006349,5950.0,2645500.0,274.3779388869576
53033007401965073219,retail_commercial,0.0,1928.0,1980.0,0.10314799645250944,4500.0,856000.0,75.64284145482794
53033007401965073290,multifamily,10.0,1907.0,1994.0,0.14015534194304616,5864.0,2210000.0,90.25311244450354
53033007700965234117,multifamily,20.0,1950.0,1993.0,0.3645579983035905,13364.0,5338400.0,179.48628749675217
53033007700965234151,multifamily,18.0,1950.0,1988.0,0.21964437559707464,11000.0,4523000.0,163.1128309888555
53033007900965091347,single_family,1.0,1939.0,,0.114108844544565,2480.0,1033000.0,142.41285414197105
53033007900965091435,single_family,1.0,1903.0,,0.11565389347863593,1750.0,1011000.0,293.56048224488006
53033007900965091519,single_family,1.0,1996.0,,0.11370768620465994,1420.0,1000000.0,294.8841110686785
53033007900965091540,single_family,1.0,1901.0,1991.0,0.11387107171780625,1780.0,943000.0,210.5979602385441
53033006400964722550,single_family,1.0,1905.0,,0.13839677813934076,1880.0,1189000.0,275.9275577940428
53033006400964722706,single_family,1.0,1905.0,2010.0,0.1104204905961081,3350.0,1906000.0,279.3437044028956
53033006400964722740,single_family,1.0,1905.0,,0.10980506321769896,1970.0,1535000.0,209.93976794033802
53033006400964722821,single_family,1.0,1907.0,,0.10941336518667803,2920.0,1697000.0,52.48535615153006
53033006400964723007,single_family,1.0,2017.0,,0.13194072107114968,3870.0,2202000.0,275.8056354773894
53033006400964723230,single_family,1.0,1910.0,,0.11655160721759038,2450.0,944000.0,263.18283619160025
53033006400964723329,single_family,1.0,1922.0,,0.11364247602196507,2270.0,1130000.0,218.98162499459713
53033006400964883212,single_family,1.0,1928.0,2011.0,0.1098075486673097,3430.0,1201000.0,167.98061644744064
53033006400964883258,single_family,1.0,1980.0,,0.13710786924710885,1630.0,896000.0,20.073390515461917
53033006400964995221,single_family,1.0,1985.0,,0.11377046477773142,2570.0,1214000.0,17.442782890237396
53033006400964995359,single_family,1.0,1911.0,,0.12163322865454244,1570.0,867000.0,322.34032308835833
53033009300965119446,transportation_utilities,0.0,,,0.7348487644082337,,,412.9288565524323
53033008700965144648,single_family,1.0,1902.0,,0.11684251397199892,1840.0,1058000.0,126.78107880574056
53033008700965144662,single_family,1.0,1922.0,,0.11684313050695826,1060.0,625000.0,174.62081603889516
53033008700965144663,single_family,1.0,1922.0,,0.1173753705394758,980.0,488000.0,165.41344565220695
53033008700965144743,single_family,1.0,1998.0,,0.13772201057710262,3350.0,1155000.0,314.741045917829
53033008700965144749,single_family,1.0,1903.0,,0.11771901528370035,1390.0,625000.0,322.9554419145274
53033008700965144777,single_family,1.0,2009.0,,0.11707425776276408,3710.0,1407000.0,347.98482162144285
53033008700965144814,single_family,1.0,2004.0,,0.11772003468725607,2390.0,1077000.0,354.27783997534897
53033008800964852653,single_family,1.0,1955.0,,0.12398129310884068,1720.0,826000.0,295.90971351170265
53033008800965072392,single_family,1.0,1924.0,,0.11485409226586013,1090.0,625000.0,189.29255921348462
53033008800965072480,single_family,1.0,1928.0,2009.0,0.11262224751578352,1710.0,692000.0,24.38451419186504
53033008800965232431,single_family,1.0,1926.0,,0.1143031488866414,2300.0,897000.0,79.35475960939934
53033006200964787001,education,0.0,1926.0,2000.0,3.4060775177060063,43058.0,41013700.0,0.0
53033006400964722592,civic_facilities,0.0,1929.0,1970.0,3.114768247791029,40137.0,19542400.0,356.84947157738526
53033008800965232397,civic_facilities,0.0,1933.0,1960.0,0.1371698872713553,2535.0,398100.0,207.23975549623063
53033006100964864693,retail_commercial,0.0,,,0.13985766124378715,,1076200.0,182.91856180078898
53033007900965093167,multifamily,15.0,1928.0,1995.0,0.13792680023606305,8726.0,4051000.0,102.80199505366251
53033009200965009161,civic_facilities,0.0,1900.0,1980.0,0.07557516051603977,1846.0,793000.0,70.51372192122095
53033007300964660712,retail_commercial,0.0,2017.0,2017.0,0.1644383264657628,236367.0,102571300.0,575.5110484211142
53033007300964820717,retail_commercial,0.0,2008.0,2010.0,0.3166686784856005,83330.0,16928300.0,91.4623581005896
53033006600964782581,industrial_warehouse,0.0,1914.0,2010.0,2.1062827292185458,127800.0,46081000.0,179.66230227687709
53033008600964805737,multifamily,22.0,1910.0,1997.0,0.08014435248207379,9850.0,5010000.0,248.3870184051029
53033008300964782025,multifamily,118.0,1925.0,1989.0,0.4940995921545488,47320.0,17310000.0,162.1371321113487
53033008300965163300,multifamily,65.0,1965.0,1975.0,0.3306698112694931,1359.0,855000.0,210.51619587017055
53033007300964820729,multifamily,35.0,1916.0,1992.0,0.16398297612175552,21000.0,8716000.0,146.33038546299198
53033006200964928312,vacant_other,0.0,,,0.045862735147623235,,,0.0052858567845116685
53033008900964712251,vacant_other,0.0,,,0.08188727509572308,,295000.0,76.12258609549131
53033008900965032270,vacant_other,0.0,,,0.18665589418000084,,896000.0,342.0179879700506
53033008900965037862,vacant_other,0.0,,,0.11487027527647098,,396000.0,79.19670875995082
53033009100965232576,vacant_other,0.0,,,0.11816857468088166,,,74.3021175283751
53033006400964995386,vacant_other,0.0,,,0.032059936462210545,,63000.0,232.38266821048413
53033008800964624988,vacant_other,0.0,,,0.05557416569884617,,25000.0,217.25683097790125
53033008800964703604,vacant_other,0.0,,,0.07983339444441988,,290000.0,457.72887748417895
53033008800965089613,vacant_other,0.0,,,0.043917390882160914,,,501.21531991396006
53033009500964712414,vacant_other,0.0,,,0.1316912573124112,,496000.0,117.34621839515593
53033009500964933751,vacant_other,0.0,,,0.04611854535843453,,,25.513805569394737
53033007800964883163,vacant_other,0.0,,,0.13684339052845093,,480000.0,161.0978559185067
53033007800965195159,vacant_other,0.0,,,0.08055416639418285,,468000.0,131.59131502592126
53033006600964864495,multifamily,11.0,1965.0,1991.0,0.20200061257183385,9934.0,4054000.0,534.2787033511934
53033005400964842990,open_space,1.0,1984.0,1984.0,1.983836918999432,1500.0,491000.0,0.0
53033009300965119627,transportation_utilities,0.0,1999.0,2005.0,28.054860679713656,793990.0,665722900.0,0.0
53033008400965181402,transportation_utilities,0.0,1954.0,1980.0,0.5336417577067453,46560.0,10593400.0,234.79566340187546
53033008700964778430,single_family,1.0,2007.0,,0.021202243955991903,1050.0,592000.0,163.3521061869658
53033008700964805966,single_family,1.0,2017.0,,0.03959626624135559,1890.0,989000.0,178.07413356127518
53033008700964805992,single_family,1.0,1909.0,1972.0,0.05574062408919785,2260.0,853000.0,96.90553465271947
53033008700964806063,single_family,1.0,1999.0,,0.027897593183884902,1430.0,724000.0,159.73214045330806
53033008700964832656,single_family,1.0,1997.0,,0.04493149034249057,1150.0,,315.9612414361201
53033008700965166635,single_family,3.0,1999.0,1999.0,0.13215413839954704,1420.0,641000.0,166.33981486124242
53033008700965195906,single_family,1.0,2007.0,,0.035213196519177474,1820.0,724000.0,155.29424263800897
53033008700965232823,single_family,1.0,2015.0,,0.025258867929040228,1710.0,802000.0,150.618400142847
53033008700965232824,single_family,1.0,2015.0,,0.02500117352233536,1540.0,753000.0,187.15434275424442
53033008700965232952,single_family,1.0,2015.0,,0.024733502296968298,1360.0,621000.0,71.4718737632264
53033008700965232982,single_family,1.0,2015.0,,0.023039683342418862,1730.0,772000.0,20.116879925432997
53033008700965232999,single_family,1.0,2006.0,,0.04329970857336232,1800.0,824000.0,66.64137831085027
53033008700965233082,single_family,1.0,2016.0,,0.03113323349762992,1370.0,772000.0,75.33317361894478
53033008700965233090,single_family,1.0,2007.0,,0.0410924607108385,1940.0,665000.0,126.18725230466059
53033008800965072375,single_family,1.0,1930.0,,0.0382831257928789,1430.0,506000.0,199.9030828577697
53033008800965072570,single_family,1.0,2007.0,,0.023602695720494636,1050.0,542000.0,285.95182373583873
53033008600964799326,single_family,2.0,1947.0,,0.08259454532436973,1040.0,572000.0,48.72712332356306
53033008600964805784,single_family,1.0,2016.0,,0.030928767140200687,1380.0,898000.0,227.9575013873154
53033008600964805889,single_family,1.0,2015.0,,0.05371303633014888,1800.0,940000.0,98.19791906173306
53033008600964805929,single_family,1.0,2017.0,,0.036701417980507765,1900.0,1004000.0,243.11687898084062
53033008600964864787,single_family,1.0,2009.0,,0.024129331196498405,1480.0,734000.0,202.36920542783687
53033009400965080224,single_family,1.0,2014.0,,0.03176597547844002,1610.0,603000.0,221.99385947081143
53033009400965080229,single_family,1.0,2016.0,,0.0369767252688973,1610.0,714000.0,221.029157866356
53033009400965080305,single_family,1.0,2016.0,,0.02949472100759328,1450.0,719000.0,130.16419927901873
53033009400965118519,single_family,1.0,2010.0,,0.02391584501321664,1650.0,755000.0,25.770078953601466
53033009400965118527,single_family,1.0,2005.0,,0.035270114182739135,1500.0,581000.0,17.48688612101328
53033006600964797666,single_family,1.0,1910.0,,0.5937485423284178,9020.0,4443000.0,94.64375643897898
53033006600964864491,single_family,1.0,2009.0,,0.028412894736128926,990.0,703000.0,464.5259020913935
53033006600964864580,single_family,1.0,2013.0,,0.0319442120617263,1680.0,988000.0,288.5665971323713
53033006600964864595,single_family,1.0,2000.0,,0.019258554264847936,1710.0,668000.0,241.4923670020106
53033006600964910197,single_family,1.0,2004.0,,0.023037844138387786,1630.0,724000.0,527.4162832916785
53033006600964910204,single_family,1.0,2001.0,,0.020196590305684426,1490.0,705000.0,557.8102208952689
53033007500964722321,single_family,1.0,2009.0,,0.02941350758942975,1590.0,1101000.0,432.73459926523105
53033007500964723849,single_family,1.0,2007.0,,0.02796627228996481,1390.0,789000.0,158.14408544540845
53033007500965035449,single_family,1.0,2017.0,,0.01636567195242473,1260.0,861000.0,274.6909517271246
53033007500965035472,single_family,1.0,2002.0,,0.029040637736530688,1400.0,778000.0,120.0729740513552
53033007500965035505,single_family,1.0,1903.0,,0.04399364177348351,2370.0,1289000.0,202.14679569950297
53033007500965073552,single_family,1.0,2007.0,,0.02863911794241435,1490.0,940000.0,404.9808431729466
53033007500965073632,single_family,1.0,2006.0,,0.028517097401309355,1400.0,779000.0,309.2742196901356
53033007500965166562,single_family,1.0,2009.0,,0.030103894733748818,2020.0,884000.0,434.49867154031745
53033007600964662267,single_family,1.0,2014.0,,0.014723887928418885,1100.0,783000.0,385.3620940370342
53033007600964683253,single_family,1.0,2017.0,,0.027511768677811042,1430.0,841000.0,220.92305502424608
53033007600964934633,single_family,1.0,2009.0,,0.028279719050349542,1410.0,915000.0,262.15128018059085
53033007700964899665,single_family,1.0,2005.0,,0.028341729745083317,1410.0,689000.0,57.18580996643553
53033007700965089539,single_family,1.0,2007.0,,0.0419003088137574,1950.0,764000.0,344.5226183963718
53033007700965233158,single_family,1.0,1998.0,,0.05112728586354085,2090.0,856000.0,4.876154178916889
53033007700965233292,single_family,1.0,2008.0,,0.0331530918072778,1620.0,860000.0,75.36523695673262
53033007700965233374,single_family,1.0,2016.0,,0.04638450845909303,1970.0,940000.0,118.26632478770904
53033007700965233853,single_family,1.0,2017.0,,0.032323555581335345,1690.0,876000.0,262.5204996649171
53033007700965233912,single_family,1.0,1979.0,2010.0,0.03993933280793361,1850.0,920000.0,186.47168898360198
53033007700965233922,single_family,1.0,2017.0,,0.016194713456093534,1290.0,695000.0,154.68668550219024
53033007700965233984,single_family,1.0,2001.0,,0.03167055557975578,1860.0,715000.0,104.72185016063717
53033007700965234079,single_family,1.0,2005.0,,0.02173216065095777,910.0,477000.0,198.7437196564885
53033007700965234082,single_family,1.0,2005.0,,0.02981022734414896,1090.0,511000.0,208.42440744597818
53033007700965234128,single_family,1.0,2015.0,,0.02367293431697085,1480.0,853000.0,222.97302141121187
53033007700965234163,single_family,1.0,1998.0,,0.03692597405789818,1393.0,576000.0,105.43963389160307
53033007700965234185,single_family,1.0,2014.0,,0.03526961860728423,1470.0,714000.0,34.69395661079173
53033007700965234188,single_family,1.0,2017.0,,0.02288865061465397,1370.0,905000.0,134.98697517614568
53033007700965234195,single_family,1.0,2014.0,,0.01928264728049764,1340.0,687000.0,106.5553187491541
53033007700965234205,single_family,1.0,2000.0,,0.0241760716745243,1495.0,684000.0,69.50514609107239
53033007700965234232,single_family,1.0,2016.0,,0.011952525165145587,1140.0,628000.0,199.46795583379918
53033007700965234238,single_family,1.0,2006.0,,0.02350558696270001,1160.0,656000.0,217.74912857590988
53033009500964666786,single_family,1.0,2006.0,,0.023480509936191902,800.0,480000.0,64.2757759944498
53033009500965075557,single_family,1.0,2014.0,,0.023350613990926656,1458.0,692000.0,129.6531017512737
53033009500965075593,single_family,1.0,1996.0,,0.045801843241697865,1430.0,647000.0,66.71705718206329
53033009500965075620,single_family,2.0,2017.0,,0.04091403685313137,1910.0,858000.0,35.51209889666286
53033006100964780628,single_family,1.0,2008.0,,0.03217557864341539,1660.0,878000.0,130.3907476968082
53033006100965094093,single_family,1.0,2016.0,,0.032195818114314184,2250.0,1854000.0,175.61037715229526
53033007800965006713,single_family,4.0,1927.0,1999.0,0.12613675132653926,3084.0,1443000.0,17.989248146754942
53033007800965012368,single_family,1.0,1926.0,,0.5433136295576968,4575.0,4644000.0,9.101439195411876
53033007800965082352,single_family,1.0,2008.0,,0.03076726549603032,1210.0,826000.0,153.60270165114832
53033007800965213442,single_family,4.0,1962.0,1990.0,0.11445441115569174,3810.0,1199000.0,185.18331000857384
53033007800965213445,single_family,4.0,1922.0,1998.0,0.11417411872615578,2400.0,1019000.0,143.23478654710595
53033006400964995259,single_family,1.0,1903.0,1983.0,0.06189739394131885,2180.0,1062000.0,195.97924544888525
53033007900964876380,single_family,1.0,1997.0,,0.016920597416382504,626.0,491000.0,100.77357530085591
53033007900965091561,single_family,1.0,2016.0,,0.013961401698860641,1370.0,708000.0,337.19775936920115
53033007900965093211,single_family,1.0,2007.0,,0.03553040189575432,1240.0,688000.0,178.72659318102941
53033007900965093232,single_family,1.0,2008.0,,0.01890595554532856,1300.0,648000.0,220.0620053570092
53033007900965093244,single_family,1.0,2007.0,,0.03177735417243193,1450.0,906000.0,165.4909774756752
53033007900965093258,single_family,1.0,2004.0,,0.030478093573708568,1280.0,685000.0,217.62148153134186
53033007900965093356,single_family,1.0,2007.0,,0.024145322095118948,1590.0,727000.0,306.57992116392154
53033007900965093375,single_family,1.0,2016.0,,0.03795532614388872,1660.0,918000.0,305.17613330938525
53033007900965093419,single_family,1.0,2002.0,,0.04222893084230238,2260.0,817000.0,269.26454526248676
53033007900965155432,single_family,1.0,2008.0,,0.04110682720761984,1870.0,758000.0,37.002917839388914
53033006200964722295,single_family,1.0,1940.0,,0.7533040833903681,4230.0,2251000.0,0.0
53033008900964644041,single_family,4.0,1962.0,1990.0,0.1504370878809719,3536.0,1070000.0,393.48071511834075
53033008900964644081,single_family,1.0,2008.0,,0.02547444051880381,1330.0,529000.0,410.6010157614239
53033008900964653070,single_family,1.0,2003.0,,0.040047400906076336,1570.0,650000.0,185.20337572136523
53033008900964653103,single_family,1.0,2009.0,,0.02597854717654336,780.0,439000.0,134.70972538499947
53033008900964653122,single_family,1.0,2006.0,,0.030524690952356687,1860.0,610000.0,192.46102246986632
53033008900964653232,single_family,1.0,2008.0,,0.024783530062232616,1460.0,556000.0,118.86891233249509
53033008900964659710,single_family,1.0,2007.0,,0.06102379667409157,2250.0,1203000.0,31.76133794512573
53033008900964712022,single_family,1.0,2007.0,,0.040989520498802,1540.0,627000.0,220.41947752592006
53033008900964712062,single_family,1.0,2015.0,,0.046399699051767725,1690.0,769000.0,218.22027394567405
53033008900964712152,single_family,1.0,2016.0,,0.024566345169249958,1260.0,607000.0,187.17620397489083
53033008900964712196,single_family,1.0,2009.0,,0.02678497567563646,1240.0,495000.0,285.4025854909409
53033008900964890997,single_family,1.0,2015.0,,0.033106656672392834,1580.0,711000.0,341.80171696745276
53033008900964891005,single_family,1.0,2012.0,,0.03186538034218641,1000.0,540000.0,323.5285199153528
53033008900964891010,single_family,1.0,2012.0,,0.02940839505501308,1240.0,566000.0,331.8762192090047
53033008900964942981,single_family,1.0,2008.0,,0.04203914962558492,1400.0,650000.0,284.1418208691709
53033008900965051272,single_family,1.0,2016.0,,0.03333746785514172,1550.0,700000.0,230.22304526442835
53033008900965051316,single_family,1.0,2014.0,,0.03446639553948065,1820.0,632000.0,359.85718830838033
53033008900965080874,single_family,1.0,2013.0,,0.03825704375491118,1230.0,620000.0,119.33677709128315
53033008900965118475,single_family,1.0,2005.0,,0.0245384014884468,1100.0,549000.0,78.88548590158761
53033008900965118512,single_family,1.0,2017.0,,0.02663191543338175,1580.0,829000.0,130.35944479227797
53033008900965214301,single_family,1.0,2006.0,,0.0587588498253454,1790.0,710000.0,183.77989985474912
53033006500964797569,single_family,1.0,2016.0,,0.019762858816145604,1740.0,816000.0,212.86463829531837
53033006500964797586,single_family,4.0,1905.0,1999.0,0.08032781699312808,2400.0,1343000.0,299.8056585894484
53033006500964801007,single_family,2.0,2018.0,,0.0900961501472524,1350.0,1032000.0,215.40497910540049
53033006500965234520,single_family,1.0,2006.0,,0.06880945304804185,3890.0,2614000.0,165.29437779894542
53033006500965234534,single_family,1.0,2005.0,,0.030005880764167082,2100.0,1248000.0,250.86138740537973
53033006600964797659,single_family,1.0,1959.0,,0.17149066401655155,1880.0,1136000.0,189.10719635543043
53033006100964864653,single_family,1.0,1901.0,,0.15132243737316506,1490.0,1414000.0,180.6638122459214
53033006100964972828,single_family,3.0,,,0.5058446285488423,,5074200.0,371.74562752318514
53033006100965064640,single_family,1.0,1907.0,,0.14744088360828272,4870.0,2300000.0,78.42963279353094
53033006500964701928,single_family,1.0,1915.0,,0.17427492142926831,2870.0,1476000.0,178.2826505503505
53033006500964723522,single_family,1.0,1906.0,,0.1624264566359327,2900.0,1561000.0,110.45253022435972
53033006500964797557,single_family,1.0,1906.0,,0.1718882919876431,2570.0,1519000.0,228.8482446542269
53033006500965073477,single_family,1.0,1904.0,,0.1601110918889082,2620.0,1660000.0,167.35814062125664
53033007900965091694,single_family,1.0,1902.0,,0.16640595474439945,1900.0,1013000.0,397.5102492585112
53033007500965035562,multifamily,135.0,2016.0,2016.0,0.3519396486743429,92069.0,49236900.0,419.71985743923176
53033007500965035660,multifamily,51.0,,,0.11758045006835804,,,399.7853950764133
53033006200964723410,single_family,1.0,1909.0,,0.15456441139212254,4770.0,2420000.0,0.007152400454636743
53033006200964793809,single_family,1.0,1926.0,,0.16890995176593093,4100.0,2003000.0,75.4177522350043
53033006200964883307,single_family,1.0,1951.0,,0.17248275088300366,2680.0,1147000.0,20.116491438923664
53033006200964928145,single_family,1.0,1922.0,,0.16361701873968218,1320.0,802000.0,0.0
53033008800965198690,single_family,2.0,1904.0,1990.0,0.29702833051505223,6590.0,2669000.0,221.81855295968643
53033008900964712343,single_family,1.0,1900.0,,0.16478021696193004,1380.0,767000.0,57.90046915331102
53033008900964712595,single_family,1.0,1907.0,1980.0,0.1844096692894789,4330.0,1530000.0,172.33002542880595
53033008900964712604,single_family,1.0,1948.0,2002.0,0.14732950222004088,5100.0,1520000.0,308.91648494426744
53033007900965091634,transportation_utilities,0.0,,,0.16690530104360196,,1345300.0,55.70421534268207
53033008600965145052,transportation_utilities,0.0,,,0.6260594869878536,,,181.93196314577284
53033007500965035577,retail_commercial,0.0,1920.0,2000.0,0.4649404971886932,13920.0,19522900.0,364.4622711944372
53033006600965192178,single_family,1.0,1905.0,,0.07239798864640165,1980.0,1237000.0,199.82155376493162
53033008500965166874,office,0.0,,,0.16527145919820554,,3240000.0,353.6607903142113
53033007900965091316,single_family,1.0,1922.0,,0.0544801942559664,1340.0,739000.0,453.5458166666843
53033007900965093179,single_family,1.0,1902.0,,0.06763506292741289,1840.0,836000.0,137.48298358738467
53033007900965093267,office,0.0,1905.0,1995.0,0.11130176326764517,3840.0,1628700.0,88.71943844505361
53033006400964722994,single_family,1.0,1926.0,,0.0689740110083073,3200.0,1523000.0,406.9196455870748
53033007402965073250,office,0.0,1916.0,1985.0,0.1098223092561768,4050.0,1657000.0,69.97479624391161
53033006200965178134,single_family,1.0,1926.0,,0.06589230944795009,2480.0,928000.0,284.13577187239036
53033006200965181516,single_family,1.0,1922.0,,0.07403495411875136,1300.0,885000.0,190.8487871057729
53033008900964653031,single_family,1.0,1907.0,,0.06399975423441444,1710.0,773000.0,365.20389317066395
53033008900964653048,single_family,1.0,1923.0,,0.06198906331544516,750.0,573000.0,294.9143841376304
53033008900964659727,single_family,1.0,1990.0,,0.07416622069188614,1550.0,883000.0,43.28012143270783
53033008900964712293,single_family,1.0,1908.0,,0.054585023554391696,720.0,424000.0,54.70686289492145
53033008900964712382,single_family,1.0,1929.0,,0.07091361081152192,1250.0,659000.0,204.96467582295662
53033008900964712544,single_family,1.0,1924.0,1985.0,0.05509416366595565,2710.0,814000.0,24.384080753545756
53033008900964942991,single_family,2.0,1929.0,,0.0914455014679974,2610.0,709000.0,215.21059549454802
53033008900965034575,single_family,1.0,1929.0,,0.05483200720585393,1470.0,821000.0,65.17262189189212
53033008900965080865,single_family,1.0,1900.0,,0.06456619879487738,930.0,429000.0,130.94901660357598
53033008900965214286,single_family,2.0,1920.0,,0.13722594027508314,1350.0,1013000.0,130.64481068883822
53033008900965232375,single_family,1.0,1995.0,,0.06603274322515153,1335.0,598000.0,239.49244334198494
53033007700964995591,office,0.0,1984.0,1990.0,0.27473109144562924,23000.0,3700200.0,121.92024019782198
53033007700965200184,single_family,1.0,1966.0,,0.07317261769018983,920.0,566000.0,177.69810771935343
53033007700965200185,single_family,1.0,1908.0,,0.07283506064361459,940.0,709000.0,203.57636453326128
53033007700965200246,single_family,1.0,1915.0,1985.0,0.02752540190633909,1100.0,549000.0,253.26628659818005
53033007700965233225,single_family,1.0,1922.0,,0.05488660095724653,1680.0,826000.0,151.0083147196063
53033007700965233307,single_family,1.0,1981.0,,0.06355436441011146,1530.0,775000.0,83.56598255394955
53033007700965233390,single_family,1.0,1929.0,,0.06596780350286811,1320.0,649000.0,118.95023832664084
53033007700965233452,single_family,1.0,1925.0,,0.06183598586739737,1520.0,761000.0,383.86320123989907
53033007700965233860,single_family,1.0,2014.0,,0.03964366360994928,1640.0,803000.0,270.35414711755004
53033007700965233961,single_family,1.0,1946.0,1995.0,0.07193625068926683,1750.0,769000.0,261.74068438296973
53033007700965233994,single_family,1.0,1909.0,,0.07306503134006577,1290.0,865000.0,177.09812959984205
53033009400964778493,single_family,1.0,1911.0,,0.06872130049956543,1720.0,665000.0,202.18800371202082
53033009400965078969,single_family,1.0,1900.0,,0.06885665281170489,1570.0,472000.0,122.27106846909221
53033009400965186129,office,0.0,1999.0,1999.0,0.4192347029818951,11831.0,2498500.0,218.68774445092714
53033006300964990940,single_family,1.0,1976.0,,0.06888869660328455,1790.0,1175000.0,393.1554085907284
53033006300965012170,single_family,1.0,1918.0,1987.0,0.07327700917379464,1350.0,1061000.0,231.69250654851686
53033006300965012445,single_family,1.0,1923.0,,0.05692186350509934,1300.0,669000.0,273.4198277786139
53033007500964896428,single_family,1.0,1909.0,,0.05102766915948316,1400.0,855000.0,457.44556670971326
53033007500965035383,single_family,2.0,1900.0,,0.08827927639830495,1460.0,885000.0,198.52199741327792
53033007500965035789,single_family,2.0,2012.0,2012.0,0.13122811720110353,5152.0,3590700.0,320.21034001752423
53033007600964683320,single_family,1.0,1901.0,,0.06331418757700817,820.0,743000.0,214.75061861865098
53033007600964853438,single_family,1.0,1903.0,,0.05773597960243858,2560.0,1327000.0,249.63987801943424
53033007600964995018,single_family,1.0,1907.0,,0.07037005311515017,1940.0,1259000.0,143.9172732232225
53033007600965007207,single_family,1.0,1909.0,,0.06649504344146906,2340.0,1105000.0,320.8051718279567
53033007600965155416,office,0.0,1990.0,2000.0,0.6599445825615172,19822.0,7546100.0,60.09209081451674
53033007600965221433,multifamily,75.0,2017.0,2017.0,0.10843149708504148,19069.0,16664400.0,153.96111132511413
53033008800964625023,single_family,1.0,1904.0,,0.06925063177505257,1410.0,596000.0,195.7882744252156
53033008800964640446,single_family,1.0,1903.0,,0.06849825496536685,2110.0,727000.0,260.18370486895526
53033008800964703672,single_family,1.0,1918.0,,0.06989591545824365,860.0,701000.0,281.91977531710035
53033008800965013921,single_family,1.0,1909.0,,0.0682531480456004,2440.0,1076000.0,189.62513595570184
53033008800965232466,single_family,1.0,1961.0,,0.06891306422964763,840.0,548000.0,105.20496651441452
53033008800965235285,single_family,1.0,1907.0,,0.06198308270085625,2420.0,1497000.0,273.36130665819985
53033009500965075584,single_family,1.0,1996.0,,0.05197697703076929,2100.0,1016000.0,140.181012444773
53033006100964780664,single_family,1.0,2005.0,,0.051495141970106136,3140.0,1719000.0,4.571807931788519
53033006100964787097,single_family,1.0,1921.0,,0.06641094213613642,1150.0,627000.0,154.80155495746982
53033006100964864649,single_family,1.0,1913.0,2005.0,0.06368139338886106,2200.0,971000.0,174.6261569499911
53033006100965067857,single_family,1.0,1928.0,,0.0712565055111894,3470.0,1420000.0,91.92830962113212
53033007800964640093,single_family,1.0,1919.0,,0.06883701158080929,2020.0,894000.0,162.06663058479916
53033007800964727901,single_family,1.0,1927.0,,0.06014520390360986,2100.0,823000.0,12.188358108312984
53033007800964790378,single_family,1.0,1905.0,,0.06842374415458823,1300.0,564000.0,191.99616761323261
53033007800964790379,single_family,1.0,1992.0,,0.06933923405455789,1640.0,629000.0,182.8516753218779
53033007800964960089,single_family,1.0,1910.0,,0.059922260279019035,920.0,467000.0,20.94402940666739
53033007800965050438,single_family,1.0,1911.0,,0.06856317116764421,2070.0,1153000.0,83.35359465491476
53033007800965082366,single_family,1.0,1941.0,,0.06793606934398852,1140.0,615000.0,18.288110843968823
53033007800965195219,single_family,1.0,1925.0,,0.0584203211946587,1520.0,844000.0,132.57485007046438
53033007800965200258,single_family,1.0,1956.0,,0.0729734613854528,820.0,610000.0,262.4047358946621
53033007800965200263,single_family,1.0,2004.0,,0.04623202820952097,2040.0,1168000.0,234.77342978277207
53033008100964681787,office,0.0,1929.0,1968.0,0.14816100526219295,20028.0,2241700.0,130.43389975831576
53033008400964782067,office,0.0,1962.0,1990.0,0.4590535352190228,30855.0,10021000.0,56.6928866497093
53033008700964778397,single_family,1.0,1903.0,,0.0687094895139215,1280.0,604000.0,129.64456430813235
53033008700964805968,single_family,1.0,1932.0,1986.0,0.045882633665817074,1290.0,597000.0,171.384786887266
53033008700964806004,single_family,1.0,1905.0,,0.054921983958256135,1500.0,739000.0,190.19526131910067
53033008700965195818,single_family,1.0,1903.0,,0.039162850168190835,750.0,443000.0,224.91064829955076
53033008700965195865,single_family,1.0,1999.0,,0.0411308324585096,1570.0,751000.0,203.3429369567213
53033008700965195914,single_family,1.0,2009.0,,0.04341169528732231,1320.0,770000.0,145.6618942395743
53033008700965195977,single_family,1.0,1900.0,,0.041046976970325035,1340.0,693000.0,116.52240037422118
53033008700965233017,single_family,1.0,2002.0,,0.041048165173113764,1610.0,801000.0,49.12745131351513
53033008700965233100,single_family,1.0,2001.0,,0.03666014347699064,1550.0,769000.0,120.97427260584654
53033006400964722562,single_family,1.0,1906.0,2001.0,0.2647551258798187,5140.0,2672000.0,275.34764037187426
53033008700965144652,single_family,1.0,1982.0,,0.11684373942732347,1990.0,928000.0,180.20245420205535
53033008700965144896,single_family,1.0,1966.0,,0.07585921682502207,1690.0,719000.0,358.1186980316711
53033008700965195902,single_family,1.0,1900.0,,0.08184033437398014,1600.0,701000.0,185.7922152840829
53033008700965233022,single_family,1.0,1900.0,,0.16453309180107667,2000.0,851000.0,53.678890874790454
53033006500964723519,single_family,1.0,1904.0,,0.2693218821737457,9610.0,4783000.0,214.23832033220512
53033006500964801134,single_family,1.0,1915.0,,0.3576288798295101,4420.0,2970000.0,438.38704447649627
